NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,NAG,NAU,Dir,Conf,Schoenflies symbol,CSM,RMS
deca_Ag_08_Au_05_config_356,-12456.1749,-12458.30244,0.99683,0.19339,5,8,-0.57278462,-0.04406036,-2.33723385,-0.17978722,-17.332441,-1.333265,36,2.8366954,14,2.8585753,0.3889,18,2.8245151,0.5,4,2.8149228,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_356,NO,NA,NA
deca_Ag_08_Au_05_config_357,-12456.2911,-12458.01477,0.99717,0.19676,5,8,-0.68898462,-0.05299882,-2.04956385,-0.15765876,-17.044765,-1.311136,34,2.8205166,13,2.8322766,0.3824,17,2.8250434,0.5,4,2.7630596,0.1176,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_357,NO,NA,NA
deca_Ag_08_Au_05_config_358,-12456.3216,-12458.43471,0.9949,0.17911,5,8,-0.71948462,-0.05534497,-2.46950385,-0.18996183,-17.464712,-1.343439,37,2.841233,12,2.8445129,0.3243,22,2.8418939,0.5946,3,2.8232667,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_358,NO,NA,NA
deca_Ag_08_Au_05_config_359,-12456.4775,-12458.68593,0.99304,0.16967,5,8,-0.87538462,-0.06733728,-2.72072385,-0.20928645,-17.715931,-1.362764,38,2.8557541,15,2.876267,0.3947,20,2.8475311,0.5263,3,2.8080034,0.0789,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_359,NO,NA,NA
deca_Ag_08_Au_05_config_360,-12456.3477,-12458.19439,0.99504,0.18,5,8,-0.74558462,-0.05735266,-2.22918385,-0.17147568,-17.224393,-1.324953,34,2.8132303,14,2.844342,0.4118,16,2.7814739,0.4706,4,2.8313615,0.1176,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_360,NO,NA,NA
deca_Ag_08_Au_05_config_361,-12456.5535,-12457.53693,0.99636,0.18917,5,8,-0.95138462,-0.07318343,-1.57172385,-0.12090183,-16.56693,-1.274379,35,2.832768,10,2.8595197,0.2857,22,2.8099928,0.6286,3,2.9106121,0.0857,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_361,NO,NA,NA
deca_Ag_08_Au_05_config_362,-12456.4042,-12458.60712,0.99857,0.21737,5,8,-0.80208462,-0.06169882,-2.64191385,-0.20322414,-17.637117,-1.356701,34,2.8229966,15,2.8727539,0.4412,17,2.7830818,0.5,2,2.789103,0.0588,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_362,Cs,0.0453,0.0213
deca_Ag_08_Au_05_config_363,-12456.1748,-12456.54042,0.99472,0.17779,5,8,-0.57268462,-0.04405266,-0.57521385,-0.04424722,-15.570418,-1.197724,37,2.852664,13,2.8409033,0.3514,16,2.8048363,0.4324,8,2.9674299,0.2162,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_363,C2v,0.0003,0.0018
deca_Ag_08_Au_05_config_364,-12456.4916,-12458.03387,0.99778,0.20415,5,8,-0.88948462,-0.06842189,-2.06866385,-0.15912799,-17.063866,-1.312605,34,2.8271058,11,2.8254626,0.3235,20,2.8069215,0.5882,3,2.9677002,0.0882,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_364,NO,NA,NA
deca_Ag_08_Au_05_config_365,-12456.4489,-12458.53642,0.99365,0.17242,5,8,-0.84678462,-0.06513728,-2.57121385,-0.19778568,-17.566423,-1.351263,36,2.8325696,12,2.8187647,0.3333,21,2.8315792,0.5833,3,2.8947239,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_365,NO,NA,NA
deca_Ag_08_Au_05_config_366,-12456.3867,-12458.3548,0.99403,0.17432,5,8,-0.78458462,-0.06035266,-2.38959385,-0.18381491,-17.384795,-1.337292,36,2.8359983,13,2.8543715,0.3611,19,2.8067856,0.5278,4,2.9150453,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_366,NO,NA,NA
deca_Ag_08_Au_05_config_367,-12456.5531,-12457.74061,0.9945,0.17679,5,8,-0.95098462,-0.07315266,-1.77540385,-0.13656953,-16.770609,-1.290047,37,2.8591392,12,2.9202719,0.3243,20,2.7997835,0.5405,5,2.9498427,0.1351,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_367,C2,0.3554,0.0596
deca_Ag_08_Au_05_config_368,-12455.8995,-12458.10297,0.99701,0.19516,5,8,-0.29738462,-0.02287574,-2.13776385,-0.16444337,-17.132967,-1.317921,34,2.8170974,10,2.7860076,0.2941,21,2.8279827,0.6176,3,2.8445346,0.0882,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_368,NO,NA,NA
deca_Ag_08_Au_05_config_369,-12456.1194,-12456.66326,0.99813,0.13019,5,8,-0.51728462,-0.03979112,-0.69805385,-0.05369645,-15.693261,-1.207174,37,2.8532691,11,2.8684282,0.2973,20,2.8437705,0.5405,6,2.8571413,0.1622,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_369,C2v,0.0040,0.0063
deca_Ag_08_Au_05_config_370,-12456.4856,-12458.35282,0.99555,0.18109,5,8,-0.88348462,-0.06796036,-2.38761385,-0.1836626,-17.382817,-1.33714,34,2.8120666,13,2.8113127,0.3824,19,2.8116653,0.5588,2,2.820787,0.0588,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_370,NO,NA,NA
deca_Ag_08_Au_05_config_371,-12456.7109,-12457.59635,0.99514,0.18002,5,8,-1.10878462,-0.08529112,-1.63114385,-0.1254726,-16.62635,-1.27895,34,2.8431566,10,2.9394383,0.2941,22,2.7841904,0.6471,2,3.0103817,0.0588,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_371,NO,NA,NA
deca_Ag_08_Au_05_config_372,-12456.3086,-12458.41334,0.99695,0.19452,5,8,-0.70648462,-0.05434497,-2.44813385,-0.18831799,-17.443339,-1.341795,36,2.8343058,16,2.8572464,0.4444,16,2.7982612,0.4444,4,2.8867245,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_372,NO,NA,NA
deca_Ag_08_Au_05_config_373,-12456.7263,-12458.50503,0.99501,0.17972,5,8,-1.12418462,-0.08647574,-2.53982385,-0.19537107,-17.535027,-1.348848,36,2.8334498,15,2.852675,0.4167,18,2.7930815,0.5,3,2.9795361,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_373,NO,NA,NA
deca_Ag_08_Au_05_config_374,-12456.7342,-12458.01842,0.99484,0.17872,5,8,-1.13208462,-0.08708343,-2.05321385,-0.15793953,-17.048419,-1.311417,37,2.8472414,17,2.8455698,0.4595,17,2.8566749,0.4595,3,2.803256,0.0811,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_374,NO,NA,NA
deca_Ag_08_Au_05_config_375,-12456.9288,-12457.74742,0.99794,0.1685,5,8,-1.32668462,-0.10205266,-1.78221385,-0.13709337,-16.777416,-1.29057,35,2.8369167,15,2.8348982,0.4286,18,2.8203251,0.5143,2,3.001385,0.0571,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_375,Cs,0.5244,0.0724
deca_Ag_08_Au_05_config_376,-12456.7144,-12457.75944,0.99788,0.20549,5,8,-1.11228462,-0.08556036,-1.79423385,-0.13801799,-16.789442,-1.291496,39,2.8692222,18,2.8672717,0.4615,18,2.8542449,0.4615,3,2.9707906,0.0769,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_376,NO,NA,NA
deca_Ag_08_Au_05_config_377,-12456.82169,-12458.28789,0.99997,0.1934,5,8,-1.21957462,-0.09381343,-2.32268385,-0.17866799,-17.317887,-1.332145,35,2.8325818,14,2.826489,0.4,18,2.837244,0.5143,3,2.833041,0.0857,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_377,NO,NA,NA
deca_Ag_08_Au_05_config_378,-12456.9141,-12458.88329,0.99158,0.16399,5,8,-1.31198462,-0.10092189,-2.91808385,-0.22446799,-17.913287,-1.377945,38,2.8519685,19,2.9046903,0.5,17,2.7941461,0.4474,2,2.8426023,0.0526,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_378,NO,NA,NA
deca_Ag_08_Au_05_config_379,-12456.9004,-12458.34559,0.99626,0.18837,5,8,-1.29828462,-0.09986805,-2.38038385,-0.18310645,-17.375588,-1.336584,36,2.8341436,14,2.8420308,0.3889,18,2.816457,0.5,4,2.8861268,0.1111,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_379,NO,NA,NA
deca_Ag_08_Au_05_config_380,-12456.99901,-12458.45192,1,0.09274,5,8,-1.39689462,-0.10745343,-2.48671385,-0.19128568,-17.481922,-1.344763,35,2.8312068,16,2.8793254,0.4571,17,2.7840219,0.4857,2,2.8473229,0.0571,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_380,NO,NA,NA
deca_Ag_08_Au_05_config_381,-12457.0955,-12458.60064,0.99219,0.16624,5,8,-1.49338462,-0.11487574,-2.63543385,-0.20272568,-17.630638,-1.356203,36,2.8293066,14,2.8443847,0.3889,19,2.8034384,0.5278,3,2.9227726,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_381,NO,NA,NA
deca_Ag_08_Au_05_config_382,-12456.7405,-12458.52058,0.99858,0.2177,5,8,-1.13838462,-0.08756805,-2.55537385,-0.19656722,-17.550584,-1.350045,35,2.8226204,16,2.8593421,0.4571,18,2.7816629,0.5143,1,2.9723098,0.0286,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_382,Cs,0.0209,0.0144
deca_Ag_08_Au_05_config_383,-12457.0463,-12458.14228,0.99588,0.18552,5,8,-1.44418462,-0.11109112,-2.17707385,-0.16746722,-17.172275,-1.320944,38,2.8584163,16,2.8561487,0.4211,21,2.8499115,0.5526,1,3.0732908,0.0263,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_383,NO,NA,NA
deca_Ag_08_Au_05_config_384,-12456.841,-12458.70601,0.99239,0.167,5,8,-1.23888462,-0.09529882,-2.74080385,-0.21083107,-17.736005,-1.364308,36,2.8315339,16,2.8540418,0.4444,17,2.7908177,0.4722,3,2.9422214,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_384,NO,NA,NA
deca_Ag_08_Au_05_config_385,-12456.9358,-12458.00092,0.99672,0.19235,5,8,-1.33368462,-0.10259112,-2.03571385,-0.15659337,-17.030923,-1.310071,35,2.8306639,16,2.8408318,0.4571,18,2.8180089,0.5143,1,2.895761,0.0286,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_385,NO,NA,NA
deca_Ag_08_Au_05_config_386,-12457.03454,-12458.38187,0.99999,0.08275,5,8,-1.43242462,-0.11018651,-2.41666385,-0.18589722,-17.411866,-1.339374,36,2.8312399,15,2.8568916,0.4167,18,2.8058903,0.5,3,2.8550804,0.0833,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_386,NO,NA,NA
deca_Ag_08_Au_05_config_387,-12457.2291,-12458.22324,0.99514,0.18045,5,8,-1.62698462,-0.12515266,-2.25803385,-0.17369491,-17.253243,-1.327173,36,2.8357809,14,2.8511906,0.3889,22,2.8259747,0.6111,0,0,0,Deca,8,5,Ag_08,deca_Ag_08_Au_05_config_387,Cs,0.5954,0.0772
deca_Ag_09_Au_04_config_301,-12549.624,-12550.61823,0.99874,0.10828,4,9,-0.75750769,-0.05826982,-1.37395308,-0.1056887,-17.225228,-1.325018,36,2.8527942,14,2.9541621,0.3889,20,2.7711132,0.5556,2,2.9600344,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_301,Cs,0.1526,0.0391
deca_Ag_09_Au_04_config_302,-12549.31186,-12551.21287,0.9999,1.50184,4,9,-0.44536769,-0.03425905,-1.96859308,-0.15143024,-17.81987,-1.370759,34,2.8095798,16,2.8220155,0.4706,14,2.7901435,0.4118,4,2.8278689,0.1176,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_302,NO,NA,NA
deca_Ag_09_Au_04_config_303,-12549.3969,-12549.94701,0.99443,0.17639,4,9,-0.53040769,-0.04080059,-0.70273308,-0.05405639,-16.554006,-1.273385,36,2.8484309,14,2.8791585,0.3889,18,2.7843969,0.5,4,3.0290351,0.1111,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_303,NO,NA,NA
deca_Ag_09_Au_04_config_304,-12549.3045,-12549.82928,0.99492,0.17714,4,9,-0.43800769,-0.0336929,-0.58500308,-0.04500024,-16.436279,-1.264329,37,2.8558686,14,2.8715558,0.3784,18,2.8041906,0.4865,5,2.997987,0.1351,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_304,Cs,0.0786,0.0280
deca_Ag_09_Au_04_config_305,-12549.5459,-12550.18839,0.9996,0.25277,4,9,-0.67940769,-0.05226213,-0.94411308,-0.07262408,-16.795392,-1.291953,34,2.8365464,12,2.9031303,0.3529,20,2.7941012,0.5882,2,2.8614929,0.0588,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_305,NO,NA,NA
deca_Ag_09_Au_04_config_306,-12549.4549,-12551.86424,0.99336,0.17118,4,9,-0.58840769,-0.04526213,-2.61996308,-0.20153562,-18.471236,-1.420864,37,2.838042,19,2.8511879,0.5135,17,2.8275802,0.4595,1,2.7661252,0.027,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_306,NO,NA,NA
deca_Ag_09_Au_04_config_307,-12549.3917,-12551.12646,0.99815,0.20958,4,9,-0.52520769,-0.04040059,-1.88218308,-0.14478331,-17.733459,-1.364112,34,2.8259628,14,2.8354759,0.4118,20,2.8193033,0.5882,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_307,NO,NA,NA
deca_Ag_09_Au_04_config_308,-12549.42196,-12551.89816,1.00431,1.61499,4,9,-0.55546769,-0.04272828,-2.65388308,-0.20414485,-18.505158,-1.423474,37,2.8397698,19,2.8577621,0.5135,17,2.820085,0.4595,1,2.8325734,0.027,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_308,NO,NA,NA
deca_Ag_09_Au_04_config_309,-12549.849,-12551.00832,0.99677,0.19273,4,9,-0.98250769,-0.07557751,-1.76404308,-0.13569562,-17.615322,-1.355025,37,2.8410392,19,2.8237274,0.5135,15,2.8518574,0.4054,3,2.8965881,0.0811,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_309,NO,NA,NA
deca_Ag_09_Au_04_config_310,-12550.0006,-12550.45025,0.99643,0.18971,4,9,-1.13410769,-0.08723905,-1.20597308,-0.09276716,-17.057246,-1.312096,37,2.8378088,17,2.8149588,0.4595,18,2.843339,0.4865,2,2.9822555,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_310,Cs,0.3246,0.0570
deca_Ag_09_Au_04_config_311,-12549.8584,-12550.29213,0.9977,0.14337,4,9,-0.99190769,-0.07630059,-1.04785308,-0.08060408,-16.899126,-1.299933,37,2.8337231,18,2.8212688,0.4865,16,2.8294504,0.4324,3,2.9312351,0.0811,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_311,C2v,0.0804,0.0284
deca_Ag_09_Au_04_config_312,-12550.1161,-12550.59251,0.99253,0.16759,4,9,-1.24960769,-0.09612367,-1.34823308,-0.10371024,-17.199505,-1.323039,37,2.8385882,17,2.8060589,0.4595,18,2.8569143,0.4865,2,2.9501553,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_312,C2,0.0000,0.0004
deca_Ag_09_Au_04_config_313,-12550.0885,-12550.7643,0.99706,0.19058,4,9,-1.22200769,-0.09400059,-1.52002308,-0.11692485,-17.371298,-1.336254,38,2.8587418,18,2.8408365,0.4737,18,2.8657606,0.4737,2,2.9567151,0.0526,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_313,C2,0.0704,0.0265
deca_Ag_09_Au_04_config_314,-12549.50851,-12551.31943,1.00009,1.45285,4,9,-0.64201769,-0.04938598,-2.07515308,-0.15962716,-17.926428,-1.378956,36,2.8385975,21,2.8584344,0.5833,11,2.7963674,0.3056,4,2.8505931,0.1111,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_314,NO,NA,NA
deca_Ag_09_Au_04_config_315,-12549.6826,-12551.29139,0.99847,0.21522,4,9,-0.81610769,-0.06277751,-2.04711308,-0.15747024,-17.898389,-1.376799,38,2.8578074,23,2.8827915,0.6053,14,2.7985914,0.3684,1,3.1121643,0.0263,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_315,NO,NA,NA
deca_Ag_09_Au_04_config_316,-12549.6603,-12550.12559,0.99838,0.20953,4,9,-0.79380769,-0.06106213,-0.88131308,-0.06779331,-16.732589,-1.287122,37,2.8468695,20,2.8462784,0.5405,13,2.8252847,0.3514,4,2.9199743,0.1081,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_316,NO,NA,NA
deca_Ag_09_Au_04_config_317,-12549.9138,-12551.40351,0.99176,0.1646,4,9,-1.04730769,-0.08056213,-2.15923308,-0.16609485,-18.01051,-1.385424,36,2.8350508,19,2.8450794,0.5278,14,2.8254793,0.3889,3,2.8161967,0.0833,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_317,NO,NA,NA
deca_Ag_09_Au_04_config_318,-12549.8865,-12551.1983,0.99608,0.18703,4,9,-1.02000769,-0.07846213,-1.95402308,-0.15030947,-17.8053,-1.369638,37,2.8465559,20,2.8550663,0.5405,14,2.8113978,0.3784,3,2.9538987,0.0811,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_318,Cs,0.1528,0.0391
deca_Ag_09_Au_04_config_319,-12549.7275,-12550.93738,0.99919,1.47708,4,9,-0.86100769,-0.06623136,-1.69310308,-0.1302387,-17.544384,-1.349568,39,2.8716004,19,2.8426588,0.4872,18,2.86847,0.4615,2,3.1747243,0.0513,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_319,NO,NA,NA
deca_Ag_09_Au_04_config_320,-12549.3608,-12550.48686,0.99879,0.22135,4,9,-0.49430769,-0.03802367,-1.24258308,-0.09558331,-17.093857,-1.314912,37,2.8448884,18,2.8229425,0.4865,17,2.863549,0.4595,2,2.8837862,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_320,Cs,0.3128,0.0559
deca_Ag_09_Au_04_config_321,-12549.9759,-12550.95028,0.99619,0.18648,4,9,-1.10940769,-0.08533905,-1.70600308,-0.13123101,-17.557279,-1.35056,37,2.8531153,19,2.8450675,0.5135,18,2.8616099,0.4865,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_321,NO,NA,NA
deca_Ag_09_Au_04_config_322,-12549.71091,-12551.4205,1.00002,0.0424,4,9,-0.84441769,-0.06495521,-2.17622308,-0.16740178,-18.027504,-1.386731,37,2.8478446,20,2.863977,0.5405,14,2.8289475,0.3784,3,2.8284838,0.0811,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_322,NO,NA,NA
deca_Ag_09_Au_04_config_323,-12550.4264,-12550.43091,0.99601,0.1858,4,9,-1.55990769,-0.1199929,-1.18663308,-0.09127947,-17.03791,-1.310608,36,2.8452423,19,2.8559864,0.5278,16,2.8311937,0.4444,1,2.8658972,0.0278,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_323,NO,NA,NA
deca_Ag_09_Au_04_config_324,-12549.9542,-12551.52985,0.99538,0.18202,4,9,-1.08770769,-0.08366982,-2.28557308,-0.17581331,-18.136848,-1.395142,36,2.834585,17,2.8392425,0.4722,17,2.8285706,0.4722,2,2.8461165,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_324,NO,NA,NA
deca_Ag_09_Au_04_config_325,-12550.01018,-12550.92141,0.98177,1.53349,4,9,-1.14368769,-0.08797598,-1.67713308,-0.12901024,-17.52841,-1.348339,41,2.8788743,20,2.8435173,0.4878,20,2.9040153,0.4878,1,3.0831935,0.0244,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_325,NO,NA,NA
deca_Ag_09_Au_04_config_326,-12550.101,-12550.57793,0.99872,0.22025,4,9,-1.23450769,-0.09496213,-1.33365308,-0.1025887,-17.184928,-1.321918,37,2.8486412,17,2.8296075,0.4595,19,2.8625252,0.5135,1,2.9084103,0.027,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_326,NO,NA,NA
deca_Ag_09_Au_04_config_327,-12549.9449,-12551.44748,0.99753,0.20085,4,9,-1.07840769,-0.08295444,-2.20320308,-0.16947716,-18.054482,-1.388806,38,2.8498042,22,2.8663523,0.5789,16,2.8270514,0.4211,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_327,Cs,0.0840,0.0290
deca_Ag_09_Au_04_config_328,-12549.6674,-12551.53929,0.99546,0.18251,4,9,-0.80090769,-0.06160828,-2.29501308,-0.17653947,-18.146287,-1.395868,36,2.8336496,17,2.8448865,0.4722,17,2.8171253,0.4722,2,2.8786006,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_328,NO,NA,NA
deca_Ag_09_Au_04_config_329,-12549.8314,-12550.88193,0.9995,0.13653,4,9,-0.96490769,-0.07422367,-1.63765308,-0.12597331,-17.488927,-1.345302,36,2.8402593,19,2.8608937,0.5278,17,2.8171976,0.4722,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_329,NO,NA,NA
deca_Ag_09_Au_04_config_330,-12549.3669,-12551.49929,0.9918,0.16478,4,9,-0.50040769,-0.0384929,-2.25501308,-0.17346254,-18.106285,-1.392791,34,2.8075802,16,2.8256583,0.4706,16,2.7946417,0.4706,2,2.7664647,0.0588,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_330,Cs,0.0840,0.0290
deca_Ag_09_Au_04_config_331,-12550.6104,-12550.61149,0.99618,0.18777,4,9,-1.74390769,-0.13414675,-1.36721308,-0.10517024,-17.218489,-1.324499,36,2.8493588,15,2.8586709,0.4167,19,2.8513548,0.5278,2,2.76056,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_331,Cs,0.1581,0.0398
deca_Ag_09_Au_04_config_332,-12549.43061,-12551.1375,0.99923,0.11568,4,9,-0.56411769,-0.04339367,-1.89322308,-0.14563254,-17.744499,-1.364961,34,2.8183942,14,2.8063791,0.4118,17,2.80059,0.5,3,2.9753568,0.0882,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_332,NO,NA,NA
deca_Ag_09_Au_04_config_333,-12549.55944,-12551.79597,0.99803,0.0579,4,9,-0.69294769,-0.05330367,-2.55169308,-0.19628408,-18.402974,-1.415613,37,2.8456368,18,2.8799312,0.4865,18,2.8142135,0.4865,1,2.7939484,0.027,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_333,NO,NA,NA
deca_Ag_09_Au_04_config_334,-12549.5722,-12551.65536,0.99674,0.19248,4,9,-0.70570769,-0.05428521,-2.41108308,-0.18546793,-18.262357,-1.404797,34,2.8059731,18,2.8194113,0.5294,14,2.7904866,0.4118,2,2.7934341,0.0588,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_334,Cs,0.6413,0.0801
deca_Ag_09_Au_04_config_335,-12549.3837,-12551.17769,0.99465,0.17744,4,9,-0.51720769,-0.03978521,-1.93341308,-0.14872408,-17.784688,-1.368053,35,2.8273954,18,2.8235111,0.5143,15,2.8335402,0.4286,2,2.8162699,0.0571,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_335,NO,NA,NA
deca_Ag_09_Au_04_config_336,-12549.7085,-12550.5128,0.99822,0.15998,4,9,-0.84200769,-0.06476982,-1.26852308,-0.0975787,-17.119796,-1.316907,35,2.8557131,12,2.8851097,0.3429,21,2.8087952,0.6,2,3.1719811,0.0571,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_336,Cs,0.0315,0.0177
deca_Ag_09_Au_04_config_337,-12549.6253,-12551.37014,0.99878,0.22162,4,9,-0.75880769,-0.05836982,-2.12586308,-0.16352793,-17.977144,-1.382857,33,2.8038673,15,2.7972748,0.4545,17,2.8046911,0.5152,1,2.8887579,0.0303,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_337,NO,NA,NA
deca_Ag_09_Au_04_config_338,-12549.7383,-12550.56757,0.99681,0.19108,4,9,-0.87180769,-0.06706213,-1.32329308,-0.10179178,-17.174566,-1.32112,34,2.8230605,19,2.8245547,0.5588,13,2.8154972,0.3824,2,2.8580184,0.0588,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_338,NO,NA,NA
deca_Ag_09_Au_04_config_339,-12549.84931,-12551.49607,1.0002,0.14208,4,9,-0.98281769,-0.07560136,-2.25179308,-0.17321485,-18.103068,-1.392544,36,2.8332951,18,2.837244,0.5,16,2.8063853,0.4444,2,3.0130332,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_339,NO,NA,NA
deca_Ag_09_Au_04_config_340,-12549.8883,-12550.23543,0.99851,0.20133,4,9,-1.02180769,-0.07860059,-0.99115308,-0.07624254,-16.842433,-1.295572,37,2.8471479,20,2.8296778,0.5405,14,2.8585422,0.3784,3,2.9104395,0.0811,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_340,NO,NA,NA
deca_Ag_09_Au_04_config_341,-12550.0439,-12551.65075,0.99247,0.1673,4,9,-1.17740769,-0.09056982,-2.40647308,-0.18511331,-18.25775,-1.404442,37,2.8449194,20,2.8652856,0.5405,15,2.7883945,0.4054,2,3.0652003,0.0541,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_341,NO,NA,NA
deca_Ag_09_Au_04_config_342,-12549.9039,-12551.44776,0.99158,0.16398,4,9,-1.03740769,-0.07980059,-2.20348308,-0.1694987,-18.054762,-1.388828,35,2.8306904,19,2.8623579,0.5429,15,2.7912123,0.4286,1,2.8211801,0.0286,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_342,NO,NA,NA
deca_Ag_09_Au_04_config_343,-12550.1221,-12551.21141,0.99534,0.18176,4,9,-1.25560769,-0.09658521,-1.96713308,-0.15131793,-17.818411,-1.370647,38,2.8646095,20,2.8696017,0.5263,18,2.8590631,0.4737,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_343,NO,NA,NA
deca_Ag_09_Au_04_config_344,-12549.9608,-12551.64663,0.99714,0.19649,4,9,-1.09430769,-0.08417751,-2.40235308,-0.18479639,-18.253631,-1.404125,36,2.8408136,21,2.872973,0.5833,14,2.7802646,0.3889,1,3.0131686,0.0278,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_344,NO,NA,NA
deca_Ag_09_Au_04_config_345,-12549.7283,-12550.13238,0.99479,0.17849,4,9,-0.86180769,-0.0662929,-0.88810308,-0.06831562,-16.73938,-1.287645,37,2.84955,21,2.8379107,0.5676,12,2.7944591,0.3243,4,3.0759287,0.1081,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_345,C2v,0.0213,0.0146
deca_Ag_09_Au_04_config_346,-12550.054,-12551.08357,0.99857,0.09098,4,9,-1.18750769,-0.09134675,-1.83929308,-0.14148408,-17.690569,-1.360813,39,2.8684018,21,2.8729322,0.5385,18,2.8631165,0.4615,0,0,0,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_346,NO,NA,NA
deca_Ag_09_Au_04_config_347,-12550.0094,-12551.65817,0.99288,0.16904,4,9,-1.14290769,-0.08791598,-2.41389308,-0.18568408,-18.26517,-1.405013,36,2.8319948,20,2.8398826,0.5556,14,2.7989545,0.3889,2,2.9843988,0.0556,Deca,9,4,Ag_09,deca_Ag_09_Au_04_config_347,NO,NA,NA
